"set_label","RDKit_ID","CID","PreferredName","IUPACName","PrimarySynonym","Synonyms","SMILES","source"
"Active","RDKit_active_112",6433387,"1-ethyl-2,6-bis[(E)-2-(4-pyrrolidin-1-ylphenyl)ethenyl]pyridin-1-ium iodide","1-ethyl-2,6-bis[(E)-2-(4-pyrrolidin-1-ylphenyl)ethenyl]pyridin-1-ium iodide","STILBAZIUM IODIDE","STILBAZIUM IODIDE; Monopar; 3784-99-4; Iodure de stilbazium; Ioduro de estilbazio; BW-61-32; Stilbazii iodidum; NSC-89239; YCI523M52V; Pyridinium, 1-ethyl-2,6-bis(p-1-pyrrolidinylstyryl)-, iodide","CC[n+]1c(/C=C/c2ccc(N3CCCC3)cc2)cccc1/C=C/c1ccc(N2CCCC2)cc1.[I-]","Known_anthelmintic"
"Active","RDKit_active_92",92987,"1-piperidin-2-ylpropan-2-one","1-piperidin-2-ylpropan-2-one","4396-01-4","4396-01-4; Isopelletierin; dl-Pelletierine; Isopelletierine; Isopunicine; 8-Methylnorlobelone; 1-(2-Piperidinyl)-2-propanone; RefChem:907240; 1-(Piperidin-2-yl)propan-2-one; (+/-)-Pelletierine","CC(=O)CC1CCCCN1","Known_anthelmintic"
"Active","RDKit_active_71",5798,"1H-benzimidazole","1H-benzimidazole","BENZIMIDAZOLE","BENZIMIDAZOLE; 51-17-2; 1H-Benzimidazole; 1,3-Benzodiazole; Benzoimidazole; o-Benzimidazole; Benzoglyoxaline; 3-Azaindole; Benziminazole; Azindole","C1=CC=C2C(=C1)NC=N2","Known_anthelmintic"
"Active","RDKit_active_1",16779,"2,3,5-trichloro-N-(3,5-dichloro-2-hydroxyphenyl)-6-hydroxybenzamide","2,3,5-trichloro-N-(3,5-dichloro-2-hydroxyphenyl)-6-hydroxybenzamide","Oxyclozanide","Oxyclozanide; 2277-92-1; Zanil; Diplin; Zanilox; Oxiclozanidum; Oxiclozanida; Oxyclozanidum; Benzamide, 2,3,5-trichloro-N-(3,5-dichloro-2-hydroxyphenyl)-6-hydroxy-; 3,3',5,5',6-Pentachloro-2'-hydroxysalicylanilide","C1=C(C=C(C(=C1NC(=O)C2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl)Cl","Known_anthelmintic"
"Active","RDKit_active_113",77123,"2-(2-chlorophenyl)-1H-benzimidazole","2-(2-chlorophenyl)-1H-benzimidazole","Chlorfenazole","Chlorfenazole; 3574-96-7; 2-(2-Chlorophenyl)-1H-benzimidazole; 2-(2-Chlorophenyl)benzimidazole; 1H-Benzimidazole, 2-(2-chlorophenyl)-; Chlorfenazole [ISO]; 2-(o-Chlorophenyl)benzimidazole; G 572; RT668W2SVP; NSC-128751","C1=CC=C(C(=C1)C2=NC3=CC=CC=C3N2)Cl","Known_anthelmintic"
"Active","RDKit_active_50",72026,"2-(cyclohexanecarbonyl)-1,3,6,7,8,12b-hexahydropyrazino[2,1-a][2]benzazepin-4-one","2-(cyclohexanecarbonyl)-1,3,6,7,8,12b-hexahydropyrazino[2,1-a][2]benzazepin-4-one","Epsiprantel","Epsiprantel; 98123-83-2; Cestex; Epsiprantelum; 0C1SPQ0FSR; DTXSID3057858; BRL38705; BRL-38705; DTXCID0031392; Pyrazino[2,1-a][2]benzazepin-4(1H)-one, 2-(cyclohexylcarbonyl)-2,3,6,7,8,12b-hexahydro-","O=C(C1CCCCC1)N1CC(=O)N2CCCc3ccccc3C2C1","Known_anthelmintic"
"Active","RDKit_active_51",72026,"2-(cyclohexanecarbonyl)-1,3,6,7,8,12b-hexahydropyrazino[2,1-a][2]benzazepin-4-one","2-(cyclohexanecarbonyl)-1,3,6,7,8,12b-hexahydropyrazino[2,1-a][2]benzazepin-4-one","Epsiprantel","Epsiprantel; 98123-83-2; Cestex; Epsiprantelum; 0C1SPQ0FSR; DTXSID3057858; BRL38705; BRL-38705; DTXCID0031392; Pyrazino[2,1-a][2]benzazepin-4(1H)-one, 2-(cyclohexylcarbonyl)-2,3,6,7,8,12b-hexahydro-","C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCCN3C(=O)C2","Known_anthelmintic"
"Active","RDKit_active_45",4891,"2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one","2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one","praziquantel","praziquantel; 55268-74-1; Biltricide; Droncit; Embay 8440; Praziquantelum; Cysticide; prazicuantel; 2-(cyclohexylcarbonyl)-1,2,3,6,7,11b-hexahydro-4H-pyrazino[2,1-a]isoquinolin-4-one; EMBAY-8440","O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1","Known_anthelmintic"
"Active","RDKit_active_46",4891,"2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one","2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one","praziquantel","praziquantel; 55268-74-1; Biltricide; Droncit; Embay 8440; Praziquantelum; Cysticide; prazicuantel; 2-(cyclohexylcarbonyl)-1,2,3,6,7,11b-hexahydro-4H-pyrazino[2,1-a]isoquinolin-4-one; EMBAY-8440","C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2","Known_anthelmintic"
"Active","RDKit_active_104",312914,"2-(furan-2-yl)-7-methyl-3,6-dihydroimidazo[4,5-f]quinolin-9-one","2-(furan-2-yl)-7-methyl-3,6-dihydroimidazo[4,5-f]quinolin-9-one","Furodazole","Furodazole; 56119-96-1; Furodazole [INN]; Furodazole anhydrous; UNII-5B6I19ZE0R; 5B6I19ZE0R; Furodazole, anhydrous; NSC 225227; NSC-225227; F 691","Cc1cc(O)c2c(ccc3nc(-c4ccco4)[nH]c32)n1","Known_anthelmintic"
"Active","RDKit_active_107",312914,"2-(furan-2-yl)-7-methyl-3,6-dihydroimidazo[4,5-f]quinolin-9-one","2-(furan-2-yl)-7-methyl-3,6-dihydroimidazo[4,5-f]quinolin-9-one","Furodazole","Furodazole; 56119-96-1; Furodazole [INN]; Furodazole anhydrous; UNII-5B6I19ZE0R; 5B6I19ZE0R; Furodazole, anhydrous; NSC 225227; NSC-225227; F 691","CC1=CC(=O)C2=C(N1)C=CC3=C2N=C(N3)C4=CC=CO4","Known_anthelmintic"
"Active","RDKit_active_127",5281035,"2-[(E)-2-(2,5-dimethyl-1-phenylpyrrol-3-yl)ethenyl]-N,N,1-trimethylquinolin-1-ium-6-amine","2-[(E)-2-(2,5-dimethyl-1-phenylpyrrol-3-yl)ethenyl]-N,N,1-trimethylquinolin-1-ium-6-amine","PYRVINIUM","PYRVINIUM; 7187-62-4; pyrvinium (cation); Pyrvinium ion; Pyrvinium cation; Pyrvinum (base); CHEBI:8687; 6B9991FLU3; Quinolinium, 6-(dimethylamino)-2-(2-(2,5-dimethyl-1-phenyl-1H-pyrrol-3-yl)ethenyl)-1-methyl-; 6-(Dimethylamino)-2-(2-(2,5-dimethyl-1-phenyl-1H-pyrrol-3-yl)ethenyl)-1-methylquinolinium","Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1","Known_anthelmintic"
"Active","RDKit_active_12",14992,"2-aminoethanol;5-chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide","2-aminoethanol;5-chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide","1420-04-8","1420-04-8; Niclosamide-olamine; Clonitralid; Niclosamide ethanolamine salt; Mollutox; CLONITRALIDE; Baylucit; Phenasal ethanolamine salt; Molluscicide bayer 73; Bay 73","C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O.C(CO)N","Known_anthelmintic"
"Active","RDKit_active_23",8238,"2-butanoyl-4-[(3-butanoyl-2,4-dihydroxy-6-methoxyphenyl)methyl]-3,5-dihydroxy-6,6-dimethylcyclohexa-2,4-dien-1-one","2-butanoyl-4-[(3-butanoyl-2,4-dihydroxy-6-methoxyphenyl)methyl]-3,5-dihydroxy-6,6-dimethylcyclohexa-2,4-dien-1-one","60842-45-7","60842-45-7; DTXSID00976317; 2-butanoyl-4-[(3-butanoyl-2,4-dihydroxy-6-methoxyphenyl)methyl]-3,5-dihydroxy-6,6-dimethylcyclohexa-2,4-dien-1-one; 2-Butanoyl-4-((3-butanoyl-2,4-dihydroxy-6-methoxyphenyl)methyl)-3,5-dihydroxy-6,6-dimethylcyclohexa-2,4-dien-1-one; RefChem:1062537; DTXCID001403695; Desaspidin; Desaspidin BB; Rosapin; Desaspidin [INN]","CCCC(=O)C1=C(O)C(C)(C)C(O)=C(Cc2c(OC)cc(O)c(C(=O)CCC)c2O)C1=O","Known_anthelmintic"
"Active","RDKit_active_38",120290,"2-butanoyl-4-[(3-butanoyl-2,6-dihydroxy-4-methoxy-5-methylphenyl)methyl]-3,5-dihydroxy-6,6-dimethylcyclohexa-2,4-dien-1-one","2-butanoyl-4-[(3-butanoyl-2,6-dihydroxy-4-methoxy-5-methylphenyl)methyl]-3,5-dihydroxy-6,6-dimethylcyclohexa-2,4-dien-1-one","Aspidin BB","Aspidin BB; Aspidin; 584-28-1; Aspidin VV; BRN 2068604; N21SD2R570; 2-butanoyl-4-[(3-butanoyl-2,6-dihydroxy-4-methoxy-5-methylphenyl)methyl]-3,5-dihydroxy-6,6-dimethylcyclohexa-2,4-dien-1-one; UNII-N21SD2R570; CCRIS 8458; ASPIDIN [MI]","CCCC(=O)C1=C(C(=C(C(C1=O)(C)C)O)CC2=C(C(=C(C(=C2O)C)OC)C(=O)CCC)O)O","Known_anthelmintic"
"Active","RDKit_active_33",10364,"2-methyl-5-propan-2-ylphenol","2-methyl-5-propan-2-ylphenol","CARVACROL","CARVACROL; 5-Isopropyl-2-methylphenol; 499-75-2; Isopropyl-o-cresol; Antioxine; 2-p-Cymenol; 5-Isopropyl-o-cresol; 2-Hydroxy-p-cymene; Karvakrol; p-Cymen-2-ol","CC1=C(C=C(C=C1)C(C)C)O","Known_anthelmintic"
"Active","RDKit_active_109",12855,"2-phenyl-1H-benzimidazole","2-phenyl-1H-benzimidazole","2-Phenylbenzimidazole","2-Phenylbenzimidazole; 716-79-0; 2-Phenyl-1H-benzimidazole; 2-phenyl-1H-benzo[d]imidazole; Phenzidole; Gainex; Phenzidol; 1H-Benzimidazole, 2-phenyl-; CB9ZJ140SB; DTXSID5052460","C1=CC=C(C=C1)C2=NC3=CC=CC=C3N2","Known_anthelmintic"
"Active","RDKit_active_76",89594,"3-[(2S)-1-methylpyrrolidin-2-yl]pyridine","3-[(2S)-1-methylpyrrolidin-2-yl]pyridine","nicotine","nicotine; L-Nicotine; 54-11-5; (-)-Nicotine; (S)-Nicotine; (S)-3-(1-methylpyrrolidin-2-yl)pyridine; (S)-(-)-Nicotine; Habitrol; Nicotrol; 3-[(2S)-1-methylpyrrolidin-2-yl]pyridine","CN1CCC[C@H]1C2=CN=CC=C2","Known_anthelmintic"
"Active","RDKit_active_31",5281087,"3-[(E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl]phenol","3-[(E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl]phenol","OXANTEL","OXANTEL; 36531-26-7; Oxantelum; 3-[(E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl]phenol; 94AJJ30D9E; DTXSID601016597; CP-14,445; (E)-m-(2-(1,4,5,6-Tetrahydro-1-methyl-2-pyrimidinyl)vinyl)phenol; 3-((E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl)phenol; RefChem:168828","CN1CCCN=C1/C=C/c1cccc(O)c1","Known_anthelmintic"
"Active","RDKit_active_32",5281087,"3-[(E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl]phenol","3-[(E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl]phenol","OXANTEL","OXANTEL; 36531-26-7; Oxantelum; 3-[(E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl]phenol; 94AJJ30D9E; DTXSID601016597; CP-14,445; (E)-m-(2-(1,4,5,6-Tetrahydro-1-methyl-2-pyrimidinyl)vinyl)phenol; 3-((E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl)phenol; RefChem:168828","CN1CCCN=C1/C=C/C2=CC(=CC=C2)O","Known_anthelmintic"
"Active","RDKit_active_14",5284340,"3-[(E)-2-(5-nitrofuran-2-yl)ethenyl]-1,2,4-oxadiazol-5-amine","3-[(E)-2-(5-nitrofuran-2-yl)ethenyl]-1,2,4-oxadiazol-5-amine","28754-68-9","28754-68-9; 5-Amino-3-((5-nitro-2-furyl)vinyl)-1,2,4-oxadiazole; SQ18506; SQ 18506; B5J6S26XCE; 1,2,4-Oxadiazol-5-amine, 3-(2-(5-nitro-2-furanyl)ethenyl)-, (E)-; S-18506; SQ 18 506; RefChem:933280; S18506","C1=C(OC(=C1)[N+](=O)[O-])/C=C/C2=NOC(=N2)N","Known_anthelmintic"
"Active","RDKit_active_106",6433263,"3-[4-(4-acetamidophenyl)piperazin-1-ium-1-yl]propyl-dimethylazanium;bis((E)-4-hydroxy-4-oxobut-2-enoate)","3-[4-(4-acetamidophenyl)piperazin-1-ium-1-yl]propyl-dimethylazanium;bis((E)-4-hydroxy-4-oxobut-2-enoate)","","","CC(=O)NC1=CC=C(C=C1)N2CC[NH+](CC2)CCC[NH+](C)C.C(=C/C(=O)[O-])\C(=O)O.C(=C/C(=O)[O-])\C(=O)O","Known_anthelmintic"
"Active","RDKit_active_124",6446785,"3-ethyl-4-(4-phenylphenyl)-2-[(E)-2-(4-pyrrolidin-1-ylphenyl)ethenyl]-1,3-thiazol-3-ium iodide","3-ethyl-4-(4-phenylphenyl)-2-[(E)-2-(4-pyrrolidin-1-ylphenyl)ethenyl]-1,3-thiazol-3-ium iodide","Pretamazium iodide","Pretamazium iodide; 24840-59-3; Pretamazium iodide [INN:BAN]; ioduro de pretamazio; iodure de pretamazium; UNII-7Z32Z641H2; 7Z32Z641H2; PRETAMAZIUM IODIDE [INN]; Thiazolium, 4-(4-biphenylyl)-3-ethyl-2-(p-1-pyrrolidinylstyryl)-, iodide; DTXSID00179548","CC[N+]1=C(SC=C1C2=CC=C(C=C2)C3=CC=CC=C3)/C=C/C4=CC=C(C=C4)N5CCCC5.[I-]","Known_anthelmintic"
"Active","RDKit_active_115",5430,"4-(1H-benzimidazol-2-yl)-1,3-thiazole","4-(1H-benzimidazol-2-yl)-1,3-thiazole","thiabendazole","thiabendazole; 148-79-8; Tiabendazole; Mintezol; 2-(4-Thiazolyl)benzimidazole; Omnizole; Equizole; Minzolum; Lombristop; Thiabenzole","c1ccc2[nH]c(-c3cscn3)nc2c1","Known_anthelmintic"
"Active","RDKit_active_116",5430,"4-(1H-benzimidazol-2-yl)-1,3-thiazole","4-(1H-benzimidazol-2-yl)-1,3-thiazole","thiabendazole","thiabendazole; 148-79-8; Tiabendazole; Mintezol; 2-(4-Thiazolyl)benzimidazole; Omnizole; Equizole; Minzolum; Lombristop; Thiabenzole","C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3","Known_anthelmintic"
"Active","RDKit_active_130",23581813,"4-N-(6-chloro-2-methoxyacridin-9-yl)-1-N,1-N-diethylpentane-1,4-diamine;hydrate;hydrochloride","4-N-(6-chloro-2-methoxyacridin-9-yl)-1-N,1-N-diethylpentane-1,4-diamine;hydrate;hydrochloride","TCMDC-125480","TCMDC-125480; Mepacrine hydrochloride; MLS000758289; CHEMBL546257; orb1704794; SCHEMBL25334547; AKOS040745075; NCGC00180969-01; SMR000449289","CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.O.Cl","Known_anthelmintic"
"Active","RDKit_active_134",64927,"4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine;phosphoric acid","4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine;phosphoric acid","Chloroquine diphosphate","Chloroquine diphosphate; Chloroquine phosphate; Arechin; Avloclor; Resochin; Aralen phosphate; Delagil; Chingamin phosphate; Chloroquini phosphas; NSC-14050","CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O","Known_anthelmintic"
"Active","RDKit_active_131",15329120,"4-[(6-chloro-2-methoxyacridin-10-ium-9-yl)amino]pentyl-diethylazanium","4-[(6-chloro-2-methoxyacridin-10-ium-9-yl)amino]pentyl-diethylazanium","acrichine","acrichine; 4-[(6-chloro-2-methoxyacridin-10-ium-9-yl)amino]pentyl-diethylazanium","CC[NH+](CC)CCCC(C)NC1=C2C=C(C=CC2=[NH+]C3=C1C=CC(=C3)Cl)OC","Known_anthelmintic"
"Active","RDKit_active_13",43231,"4-amino-6-(1,2,2-trichloroethenyl)benzene-1,3-disulfonamide","4-amino-6-(1,2,2-trichloroethenyl)benzene-1,3-disulfonamide","CLORSULON","CLORSULON; 60200-06-8; Curatrem; Clorsulone; Clorsulonum; 1,3-Benzenedisulfonamide, 4-amino-6-(trichloroethenyl)-; 4-amino-6-(1,2,2-trichloroethenyl)benzene-1,3-disulfonamide; MK-401; Clorsuron; 4-Amino-6-(trichloroethenyl)-1,3-benzenedisulfonamide","C1=C(C(=CC(=C1N)S(=O)(=O)N)S(=O)(=O)N)C(=C(Cl)Cl)Cl","Known_anthelmintic"
"Active","RDKit_active_29",203726,"4-bromo-5-methyl-2-propan-2-ylphenol","4-bromo-5-methyl-2-propan-2-ylphenol","Vermella","Vermella; 6-Bromothymol; Bromothymol; Killvermyl; 4-Bromothymol; Phenol, 4-bromo-5-methyl-2-(1-methylethyl)-; 4-Bromthymol; 4-Bromthymol [German]; Thymol, 6-bromo-; 4-Brom-2-isopropyl-5-methylphenol","CC1=CC(=C(C=C1Br)C(C)C)O","Known_anthelmintic"
"Active","RDKit_active_15",3037,"4-chloro-2-[(5-chloro-2-hydroxyphenyl)methyl]phenol","4-chloro-2-[(5-chloro-2-hydroxyphenyl)methyl]phenol","Dichlorophen","Dichlorophen; dichlorophene; 97-23-4; Didroxane; Anthiphen; Parabis; Dicestal; Dichlorofen; Dichlorphen; Trivex","Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O","Known_anthelmintic"
"Active","RDKit_active_16",3037,"4-chloro-2-[(5-chloro-2-hydroxyphenyl)methyl]phenol","4-chloro-2-[(5-chloro-2-hydroxyphenyl)methyl]phenol","Dichlorophen","Dichlorophen; dichlorophene; 97-23-4; Didroxane; Anthiphen; Parabis; Dicestal; Dichlorofen; Dichlorphen; Trivex","C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O","Known_anthelmintic"
"Active","RDKit_active_85",498092,"4-chlorobenzenesulfonate;dimethyl-(2-phenoxyethyl)-(thiophen-2-ylmethyl)azanium","4-chlorobenzenesulfonate;dimethyl-(2-phenoxyethyl)-(thiophen-2-ylmethyl)azanium","THENIUM CLOSYLATE","THENIUM CLOSYLATE; 4304-40-9; Thenium closilate; Closilato de tenio; Closilate de thenium; Thenii closilas; 611 C 65; TU308VI4JY; NSC-106569; 611-C-65","C[N+](C)(CCOC1=CC=CC=C1)CC2=CC=CS2.C1=CC(=CC=C1S(=O)(=O)[O-])Cl","Known_anthelmintic"
"Active","RDKit_active_36",33488,"4-isothiocyanato-N-(4-nitrophenyl)aniline","4-isothiocyanato-N-(4-nitrophenyl)aniline","Amoscanate","Amoscanate; 26328-53-0; Nithiocyamine; Amoscanato; Amoscanatum; 4-isothiocyanato-N-(4-nitrophenyl)aniline; p-(p-Nitroanilino)phenyl isothiocyanate; Ciba 9333 GO; 4-Isothiocyanato-4'-nitrodiphenylamine; CCRIS 4111","C1=CC(=CC=C1NC2=CC=C(C=C2)[N+](=O)[O-])N=C=S","Known_anthelmintic"
"Active","RDKit_active_7",47318,"4-methyl-5-pyrazin-2-yldithiole-3-thione","4-methyl-5-pyrazin-2-yldithiole-3-thione","Oltipraz","Oltipraz; 64224-21-1; 4-methyl-5-(pyrazin-2-yl)-3H-1,2-dithiole-3-thione; Oltiprazum; RP 35972; 4-Methyl-5-pyrazinyl-3H-1,2-dithiole-3-thione; RP-35,972; 3H-1,2-DITHIOLE-3-THIONE, 4-METHYL-5-PYRAZINYL-; NSC-347901; 6N510JUL1Y","CC1=C(SSC1=S)C2=NC=CN=C2","Known_anthelmintic"
"Active","RDKit_active_82",5464102,"4-methyl-N-[4-(4-nitroanilino)phenyl]piperazine-1-carbothioamide","4-methyl-N-[4-(4-nitroanilino)phenyl]piperazine-1-carbothioamide","Amocarzine","Amocarzine; Phenthiourezine; 36590-19-9; Amocarzina; Amocarzinum; 99807U412Y; 4-Nitro-4'-(N-methyl)piperazinyl thiocarbonylidodiphenylamine; CHEBI:38946; 4-Methyl-4'-(p-nitroanilino)thio-1-piperazinecarboxanilide; 4-methyl-N-(4-((4-nitrophenyl)amino)phenyl)piperazine-1-carbothioamide","CN1CCN(CC1)C(=S)NC2=CC=C(C=C2)NC3=CC=C(C=C3)[N+](=O)[O-]","Known_anthelmintic"
"Active","RDKit_active_135",5464098,"4-oxo-4-[[(4S,5R,8S,9R,10R,12R,13R)-1,5,9-trimethyl-11,14,15,16-tetraoxatetracyclo[10.3.1.04,13.08,13]hexadecan-10-yl]oxy]butanoic acid","4-oxo-4-[[(4S,5R,8S,9R,10R,12R,13R)-1,5,9-trimethyl-11,14,15,16-tetraoxatetracyclo[10.3.1.04,13.08,13]hexadecan-10-yl]oxy]butanoic acid","RefChem:1093284","RefChem:1093284; Npc8253; Succinyl dihydroartemisinin; C19H28O8; CHEMBL353548; SCHEMBL1478283; FIHJKUPKCHIPAT-JQXDXKTESA-N; HMS2090L16; HB0122; AKOS016339569","C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C","Known_anthelmintic"
"Active","RDKit_active_11",4477,"5-chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide","5-chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide","niclosamide","niclosamide; 50-65-7; 5-Chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide; Niclocide; Cestocid; Mansonil; Phenasal; Tredemine; Vermitid; Fenasal","O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O","Known_anthelmintic"
"Active","RDKit_active_83",10205,"5-hydroxy-2-methylnaphthalene-1,4-dione","5-hydroxy-2-methylnaphthalene-1,4-dione","Plumbagin","Plumbagin; 481-42-5; 5-hydroxy-2-methylnaphthalene-1,4-dione; Plumbagine; 5-Hydroxy-2-methyl-1,4-naphthoquinone; 2-Methyljuglone; Plumbaein; Plumbagone; 5-Hydroxy-2-methyl-1,4-naphthalenedione; 2-Methyl-5-hydroxy-1,4-naphthoquinone","CC1=CC(=O)C2=C(C1=O)C=CC=C2O","Known_anthelmintic"
"Active","RDKit_active_59",128292,"6-[(3-butanoyl-2,6-dihydroxy-4-methoxy-5-methylphenyl)methyl]-3,5-dihydroxy-4,6-dimethyl-2-(2-methylbutanoyl)cyclohexa-2,4-dien-1-one","6-[(3-butanoyl-2,6-dihydroxy-4-methoxy-5-methylphenyl)methyl]-3,5-dihydroxy-4,6-dimethyl-2-(2-methylbutanoyl)cyclohexa-2,4-dien-1-one","65792-05-4","65792-05-4; 6-((2,6-Dihydroxy-4-methoxy-3-methyl-5-(1-oxobutyl)phenyl)methyl)-3,5-dihydroxy-4,6-dimethyl-2-(2-methyl-1-oxobutyl)-2,4-cyclohexadien-1-one; 6-[[2,6-Dihydroxy-4-methoxy-3-methyl-5-(1-oxobutyl)phenyl]methyl]-3,5-dihydroxy-4,6-dimethyl-2-(2-methyl-1-oxobutyl)-2,4-cyclohexadien-1-one; RefChem:306397; 6-[(3-butanoyl-2,6-dihydroxy-4-methoxy-5-methylphenyl)methyl]-3,5-dihydroxy-4,6-dimethyl-2-(2-methylbutanoyl)cyclohexa-2,4-dien-1-one; CID 128292; BRN 2195872; MEGxp0_000406; SCHEMBL2313302; AKOS015965215","CCCC(=O)C1=C(C(=C(C(=C1O)CC2(C(=C(C(=C(C2=O)C(=O)C(C)CC)O)C)O)C)O)C)OC","Known_anthelmintic"
"Active","RDKit_active_123",192786,"6-chloro-1-[2-(diethylamino)ethylamino]-4-methylxanthen-9-one","6-chloro-1-[2-(diethylamino)ethylamino]-4-methylxanthen-9-one","Miracil B","Miracil B; 3761-70-4; 9H-Xanthen-9-one, 6-chloro-1-((2-(diethylamino)ethyl)amino)-4-methyl-; DTXSID60191049; RefChem:159028; DTXCID20113540","CCN(CC)CCNC1=C2C(=C(C=C1)C)OC3=C(C2=O)C=CC(=C3)Cl","Known_anthelmintic"
"Active","RDKit_active_81",50248,"6-chloro-5-(2,3-dichlorophenoxy)-2-methylsulfanyl-1H-benzimidazole","6-chloro-5-(2,3-dichlorophenoxy)-2-methylsulfanyl-1H-benzimidazole","Triclabendazole","Triclabendazole; 68786-66-3; Fasinex; Egaten; Triclabendazol; Triclabendazolum; 5-Chloro-6-(2,3-dichlorophenoxy)-2-(methylthio)-1H-benzimidazole; NVP-EGA230; EGA230B; DTXSID7043952","CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1","Known_anthelmintic"
"Active","RDKit_active_96",50248,"6-chloro-5-(2,3-dichlorophenoxy)-2-methylsulfanyl-1H-benzimidazole","6-chloro-5-(2,3-dichlorophenoxy)-2-methylsulfanyl-1H-benzimidazole","Triclabendazole","Triclabendazole; 68786-66-3; Fasinex; Egaten; Triclabendazol; Triclabendazolum; 5-Chloro-6-(2,3-dichlorophenoxy)-2-(methylthio)-1H-benzimidazole; NVP-EGA230; EGA230B; DTXSID7043952","CSC1=NC2=CC(=C(C=C2N1)Cl)OC3=C(C(=CC=C3)Cl)Cl","Known_anthelmintic"
"Active","RDKit_active_110",15789,"7-ethoxyacridine-3,9-diamine;2-hydroxypropanoic acid","7-ethoxyacridine-3,9-diamine;2-hydroxypropanoic acid","ETHACRIDINE LACTATE","ETHACRIDINE LACTATE; 1837-57-6; acrinol; Rivanol; 6,9-Diamino-2-ethoxyacridine lactate; Metifex; Rimaon; Vucine; Antidiar 200; ETHACRIDINE LACTATE ANHYDROUS","CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N.CC(C(=O)O)O","Known_anthelmintic"
"Active","RDKit_active_44",41574,"9-[(2-chloro-6-fluorophenyl)methyl]purin-6-amine","9-[(2-chloro-6-fluorophenyl)methyl]purin-6-amine","Arprinocid","Arprinocid; 55779-18-5; Arpocox; Arprinocida; Arprinocidum; 9-(2-Chloro-6-fluorobenzyl)adenine; 6A0XTA8ZUH; MK-302; DTXSID3057773; DTXCID4031562","C1=CC(=C(C(=C1)Cl)CN2C=NC3=C(N=CN=C32)N)F","Known_anthelmintic"
"Active","RDKit_active_56",13986,"N,N-dibutyl-4-hexoxynaphthalene-1-carboximidamide","N,N-dibutyl-4-hexoxynaphthalene-1-carboximidamide","Bunamidine","Bunamidine; 3748-77-4; Bunamidina; Bunamidinum; N,N-Dibutyl-4-(hexyloxy)-1-naphthamidine; A9IW1G3P6C; N,N-Dibutyl-4-hexyloxy-1-naphthamidin; 1-Naphthalenecarboximidamide, N,N-dibutyl-4-(hexyloxy)-; DTXSID4048272; N,N-Dibutyl-4-(hexyloxy)naphthalene-1-carboximidamide","CCCCCCOc1ccc(C(=N)N(CCCC)CCCC)c2ccccc12","Known_anthelmintic"
